step,loss_total,loss_per_pos,grad_norm_total,grad_norm_per_pos,grad_ratio_per_pos,handle_ratio,dd_per_pos,cos_per_pos
545500,1.0656373500823975,"[2.2911148334969766e-05, 1.6826322078704834, 2.245436191558838, 2.293182373046875, 2.3035998344421387, 0.00022113487648312002, 3.961778020311613e-06, 0.0]",0.2536368668079376,"[0.0007605270948261023, 1.1507713794708252, 1.0347466468811035, 0.8766805529594421, 0.8698036074638367, 0.006305037532001734, 0.00011919470125576481, 1.8063992968109233e-08]","[0.0029984879737613183, 4.537082459476319, 4.079638184714876, 3.456439767580374, 3.429326416188863, 0.024858521599606893, 0.00046994233431381664, 7.121990267206658e-08]","[33.18014907836914, 0.6839114427566528, 0.46082210540771484, 0.38229864835739136, 0.3775844871997833, 28.51089096069336, 30.010414123535156, 1.8063993453979492]","[-2.344144832022721e-06, 0.17708157002925873, 0.09778976440429688, 0.13708622753620148, 0.1027173176407814, -1.767183857737109e-05, -1.4895538242853945e-06, 1.9733158249796157e-12]","[-0.012152268882067049, 0.6066971181558022, 0.37260355348809177, 0.6165099252200318, 0.4655969058065379, -0.011050493666915908, -0.04927048889867097, 0.0004306956282620187]"
546000,1.0423766374588013,"[0.011179734952747822, 1.5388247966766357, 2.179899215698242, 2.306698799133301, 2.3013181686401367, 0.0010811046231538057, 1.1315904885123018e-05, 0.0]",0.3989552855491638,"[1.5777150392532349, 1.4844412803649902, 1.1901038885116577, 1.456763505935669, 1.3218289613723755, 0.09741899371147156, 0.0007581059471704066, 5.659161139703883e-09]","[3.95461620988804, 3.7208211900781056, 2.9830508120063484, 3.6514455596958117, 3.3132258407176427, 0.24418524391116628, 0.0019002278566804052, 1.418495090725273e-08]","[141.1226348876953, 0.9646590352058411, 0.5459444522857666, 0.631536066532135, 0.574379026889801, 90.10977172851562, 66.9355697631836, 0.565916121006012]","[0.31233853101730347, 0.36173489689826965, 0.08690186589956284, 0.33058568835258484, 0.1807306706905365, 0.0010416385484859347, -1.0540345101617277e-05, -2.7260863705302896e-11]","[0.4962182980480434, 0.6108058127502906, 0.18302904094222305, 0.5688146481703438, 0.34271441675448955, 0.02680088784218672, -0.03484983318177598, -0.01207433797216054]"
546500,1.0534180402755737,"[3.7104902730789036e-05, 1.6340076923370361, 2.18965482711792, 2.3021602630615234, 2.3012540340423584, 0.00022500124759972095, 5.6659505389689e-06, 0.0]",0.22816899418830872,"[0.001695947372354567, 1.1084362268447876, 1.0421092510223389, 0.722978413105011, 1.1028388738632202, 0.005244995001703501, 0.00027279104688204825, 8.852154564920056e-09]","[0.007432856415867334, 4.857961664721154, 4.567269337928896, 3.168609370773376, 4.833430053835637, 0.022987325777378793, 0.0011955658035504718, 3.879648326632119e-08]","[45.69451141357422, 0.6783543825149536, 0.47592398524284363, 0.31404349207878113, 0.47923386096954346, 23.30992317199707, 48.06085968017578, 0.8852154612541199]","[2.749759005382657e-06, 0.17015458643436432, 0.08848068118095398, 0.06908352673053741, 0.08876172453165054, 4.079542122781277e-06, 1.4230278111426742e-06, -5.890448719070296e-12]","[0.00710600704488228, 0.6727850315689855, 0.37211620077869195, 0.4187863735117822, 0.35274188987836264, 0.003408864315203107, 0.022862654188018323, -0.0029163709468647643]"
547000,1.0408687591552734,"[0.0001832740817917511, 1.5256619453430176, 2.183546543121338, 2.3101439476013184, 2.3055121898651123, 0.0019020217005163431, 8.139749070323887e-07, 1.8626450382086546e-09]",0.2732921838760376,"[0.014548669569194317, 1.2210456132888794, 1.1865702867507935, 1.3947423696517944, 1.1552585363388062, 0.0494384691119194, 1.5071589587023482e-05, 1.3993869174555584e-07]","[0.053234854223981165, 4.467912678551878, 4.341764443907437, 5.103484299735533, 4.2271920109607635, 0.1808996818377512, 5.514826429818349e-05, 5.120479106311746e-07]","[79.37770080566406, 0.8003382682800293, 0.5434142351150513, 0.6037469506263733, 0.5010854005813599, 25.99245262145996, 18.29132080078125, 11.796584129333496]","[0.00011409584840293974, 0.11280743032693863, -0.005299834534525871, 0.2915181517601013, 0.19769048690795898, 0.0006786232115700841, 3.792538905145193e-08, 1.2407103122669128e-10]","[0.028695866994406755, 0.3380481842771507, -0.01634337067508156, 0.7647938669859063, 0.62615142561445, 0.05022691278338549, 0.0092075433904942, 0.0032441832027631]"
547500,1.085900068283081,"[9.788921306608245e-05, 1.796271562576294, 2.2647480964660645, 2.3028032779693604, 2.298847198486328, 0.024430522695183754, 2.095451918648905e-06, 0.0]",0.313122034072876,"[0.007969132624566555, 1.080933690071106, 1.0129262208938599, 0.8007680773735046, 0.990676999092102, 1.4420890808105469, 6.974712596274912e-05, 6.972467936350313e-09]","[0.02545056481943976, 3.4521163394701557, 3.2349247599040303, 2.557367384714721, 3.16386868789161, 4.6055177339417614, 0.00022274742232453748, 2.2267573589942706e-08]","[81.40139770507812, 0.6017651557922363, 0.44725778698921204, 0.3477362096309662, 0.43094512820243835, 59.02814865112305, 33.126914978027344, 0.697246789932251]","[-2.272107667522505e-05, 0.14749988913536072, 0.15364019572734833, 0.12122765928506851, 0.1095086932182312, 0.25250908732414246, 3.5173448509340233e-07, 1.3424673699080625e-12]","[-0.009105508899933935, 0.4357917570796851, 0.4844103442862848, 0.4834831450169753, 0.3530229071252018, 0.5592053196571579, 0.016105529358566323, 0.000614898711754063]"
548000,1.035895824432373,"[1.9401919416850433e-05, 1.5090484619140625, 2.178694009780884, 2.297635555267334, 2.3014631271362305, 0.00030330236768350005, 2.868419187507243e-06, 0.0]",0.30112582445144653,"[0.0007282778969965875, 1.0666494369506836, 1.4202430248260498, 1.3342934846878052, 1.0412453413009644, 0.012415621429681778, 0.00010452094284119084, 2.4269464660164886e-08]","[0.0024185169050953146, 3.5422051193841395, 4.7164437902769425, 4.431016460041096, 3.4578413963590644, 0.04123067642006131, 0.0003471005618053319, 8.059575994312667e-08]","[37.51704406738281, 0.7068357467651367, 0.6518781781196594, 0.5807245969772339, 0.45242756605148315, 40.933448791503906, 36.311927795410156, 2.4269464015960693]","[-2.0990516986785224e-06, 0.22301122546195984, 0.10977190732955933, 0.2761547267436981, 0.11641407012939453, 6.362964631989598e-05, 7.068601348692027e-07, -2.4085804531392974e-11]","[-0.009571455921574788, 0.6943157446991718, 0.25667321072147536, 0.6873107137089075, 0.371282431987739, 0.01701935296960073, 0.02245857353958478, -0.0032957401194661385]"
548500,1.0510765314102173,"[2.388131724728737e-05, 1.6431071758270264, 2.1598830223083496, 2.302192211151123, 2.3031845092773438, 0.00021865437156520784, 2.350631575609441e-06, 0.0]",0.2513681650161743,"[0.0009564480278640985, 1.2348737716674805, 1.131622076034546, 1.1277570724487305, 0.8892220258712769, 0.004859797190874815, 9.438487904844806e-05, 8.360009573493699e-09]","[0.0038049688105992094, 4.912610041880293, 4.5018512028431745, 4.486475335395653, 3.5375284130114877, 0.01933338372646397, 0.0003754846165280112, 3.325802841006447e-08]","[40.033287048339844, 0.7515478730201721, 0.5239275097846985, 0.48986226320266724, 0.386083722114563, 22.224916458129883, 39.98289489746094, 0.8360009789466858]","[1.207886089105159e-05, 0.21762268245220184, 0.17164967954158783, -0.06149140000343323, 0.1777249574661255, -2.9738974262727425e-05, -5.770177722297376e-07, 2.1157603447008455e-11]","[0.05024054348760087, 0.7010860373917175, 0.6034361320396197, -0.21691448136251318, 0.7951113127588935, -0.024344315319249913, -0.02432072355324772, 0.01006814411489933]"
549000,1.0731589794158936,"[4.7367095248773694e-05, 1.756417989730835, 2.2260079383850098, 2.3043670654296875, 2.2982606887817383, 0.0001699690183158964, 6.780016974516911e-07, 0.0]",0.1945342719554901,"[0.002055283635854721, 1.167151689529419, 1.4811261892318726, 0.8995818495750427, 1.0509063005447388, 0.0030384771525859833, 1.874369445431512e-05, 2.6026368615816864e-08]","[0.010565149344609955, 5.999722711052508, 7.613703098910806, 4.624284659624753, 5.40216533560312, 0.015619238307177019, 9.635163133930313e-05, 1.3378808964711246e-07]","[43.381378173828125, 0.6645068526268005, 0.6653732657432556, 0.3903813362121582, 0.4572615623474121, 17.875600814819336, 27.24367332458496, 2.6026368141174316]","[-1.1909913155250251e-05, 0.16941578686237335, 0.15269923210144043, -0.09439345449209213, 0.07503367960453033, 5.374712600314524e-06, -1.1609167849258029e-08, -6.486839537744871e-11]","[-0.029787956182575098, 0.746157399616308, 0.5299668049139454, -0.5393927091198033, 0.3670254034614792, 0.009092915334495225, -0.003183829264959037, -0.012812192483762553]"
549500,1.0658715963363647,"[4.034161247545853e-05, 1.67043137550354, 2.246150493621826, 2.305696487426758, 2.3044838905334473, 0.00016949730343185365, 7.934850145829841e-07, 5.587935003603661e-09]",0.33238446712493896,"[0.0019175255438312888, 1.2767928838729858, 1.0155622959136963, 0.8124953508377075, 0.7748767137527466, 0.003134597558528185, 2.274294092785567e-05, 4.601895398081979e-07]","[0.005768998655134255, 3.8413133288597874, 3.0553843406044594, 2.444444404594578, 2.331266320761856, 0.009430637916512299, 6.842359730157576e-05, 1.3845097630125378e-06]","[47.520416259765625, 0.7643492221832275, 0.4521345794200897, 0.35238608717918396, 0.33624741435050964, 18.492403030395508, 28.305370330810547, 29.52216148376465]","[9.43515078688506e-06, 0.3635624349117279, 0.2684006989002228, 0.08283201605081558, 0.16900399327278137, 2.69202355411835e-05, -6.252229667325082e-08, 8.248512983755063e-11]","[0.014803587222657413, 0.8566784250892855, 0.795126729703896, 0.30671613781792767, 0.6561809775772831, 0.02583784830745319, -0.00827080114591401, 0.0005392599898587186]"
550000,1.0544711351394653,"[5.191891614231281e-05, 1.6970300674438477, 2.132946014404297, 2.3012633323669434, 2.3042309284210205, 0.000246162002440542, 7.394689873763127e-07, 1.8626450382086546e-09]",0.3437729477882385,"[0.004268744494765997, 1.6176984310150146, 1.1178703308105469, 0.9309527277946472, 1.2176584005355835, 0.010033253580331802, 1.709231401036959e-05, 1.726420322256672e-07]","[0.012417336856288966, 4.705717658771406, 3.25176933788038, 2.70804533569089, 3.5420425265272812, 0.029185698423577554, 4.9719776149746154e-05, 5.02197841151868e-07]","[82.20361328125, 0.9532526731491089, 0.5240968465805054, 0.4045398533344269, 0.5284445881843567, 40.757083892822266, 22.805898666381836, 14.553418159484863]","[-3.9209306123666465e-05, 0.36392635107040405, 0.20222517848014832, 0.08844630420207977, 0.2908634543418884, 1.6909969417611137e-05, -3.2960804219328566e-07, 4.779376894248344e-10]","[-0.02671882144466716, 0.6544014313135506, 0.5262257544764728, 0.2763632958418365, 0.6948514852135473, 0.0049026324480144455, -0.05609514030716859, 0.008052913643724258]"
550500,1.0635828971862793,"[0.00011314206494716927, 1.6650803089141846, 2.228679656982422, 2.3022193908691406, 2.3046035766601562, 0.007964575663208961, 1.83841302714427e-06, 0.0]",0.4186840355396271,"[0.008500616066157818, 1.3335820436477661, 1.3726937770843506, 1.4131439924240112, 1.0252723693847656, 0.9119701981544495, 5.0002403440885246e-05, 1.4821836202827399e-08]","[0.020303176965421367, 3.185175288398468, 3.2785911584021443, 3.375203906694603, 2.4487973802567566, 2.17818240186551, 0.00011942753770498776, 3.540100635488539e-08]","[75.12559509277344, 0.800911545753479, 0.6159224510192871, 0.6138181090354919, 0.4448801279067993, 114.50315856933594, 27.051530838012695, 1.482183575630188]","[-6.736122304573655e-05, 0.34096524119377136, 0.33843931555747986, 0.4111538827419281, 0.2055266946554184, 0.10635159909725189, 1.1341548997734208e-06, -5.830398663864145e-11]","[-0.01892662427717044, 0.6106663192387256, 0.5888717789123752, 0.6949148265518222, 0.47878725672387845, 0.27853320490702904, 0.054174522486727134, -0.009395282440562681]"
551000,1.0566256046295166,"[0.0007605536957271397, 1.6929712295532227, 2.1649880409240723, 2.2919318675994873, 2.3014707565307617, 0.0008784548845142126, 3.5221346479374915e-06, 5.960453819398026e-08]",0.1821049600839615,"[0.08271240442991257, 0.9871516227722168, 0.6250191330909729, 0.8333877325057983, 0.8116495609283447, 0.046289265155792236, 0.00016132731980178505, 6.500333711301209e-06]","[0.4542018207070093, 5.420783828826407, 3.432191703085962, 4.576414240016065, 4.457042578928793, 0.2541900293899192, 0.0008859029415091348, 3.569553354452377e-05]","[108.7514419555664, 0.5830882787704468, 0.2886940538883209, 0.36361801624298096, 0.35266557335853577, 52.693355560302734, 45.67417526245117, 93.38951110839844]","[0.0015170194674283266, 0.10542996227741241, 0.06118602305650711, 0.04348810017108917, 0.053408339619636536, 0.00026726964279077947, 9.836936669671559e-07, -9.77108083333178e-09]","[0.1007160612064185, 0.5864870300429875, 0.537572617472857, 0.28655075496912563, 0.36134224921961655, 0.031706446541625154, 0.03348344861371645, -0.00825439368367509]"
551500,1.046768069267273,"[3.495397686492652e-05, 1.5913209915161133, 2.185051441192627, 2.294565200805664, 2.302929401397705, 0.00024196453159675002, 1.0281767117703566e-06, 1.8626450382086546e-09]",0.1982683539390564,"[0.001556006958708167, 1.6818805932998657, 1.3743791580200195, 0.8280712962150574, 0.6825347542762756, 0.005560732912272215, 2.3240563677973114e-05, 1.5758463689508062e-07]","[0.007847984450339723, 8.48284943050892, 6.931913897073435, 4.176517733483526, 3.4424795521632903, 0.028046497596794846, 0.000117217716374025, 7.948047873717602e-07]","[44.50314712524414, 1.0569084882736206, 0.6289916634559631, 0.3608837425708771, 0.2963767647743225, 22.980653762817383, 22.385940551757812, 13.284106254577637]","[-6.378870239132084e-06, 0.21346063911914825, 0.0730089396238327, -0.011907116509974003, 0.039937861263751984, -1.1181888112332672e-05, -9.721647842297898e-08, 4.4974463042635193e-10]","[-0.020676585984694046, 0.6401315681316618, 0.2679267519469969, -0.07252462157714201, 0.2951254298811778, -0.010142142433068874, -0.021097929017738222, 0.014394570482910575]"
552000,1.0598814487457275,"[3.426180046517402e-05, 1.6414623260498047, 2.2237706184387207, 2.3041272163391113, 2.3029768466949463, 0.006679327227175236, 1.1064080354117323e-06, 0.0]",0.3403174579143524,"[0.0015996898291632533, 1.1635864973068237, 1.4343520402908325, 1.5116806030273438, 1.0641915798187256, 0.9191767573356628, 2.3947894078446552e-05, 1.3513407282061962e-08]","[0.004700581154334571, 3.4191207951478737, 4.214747163079172, 4.441971952575492, 3.127055503824756, 2.700939184750821, 7.036927880577173e-05, 3.970823996182669e-08]","[46.67656326293945, 0.7088719010353088, 0.6450089812278748, 0.656075119972229, 0.46209391951560974, 137.61495971679688, 21.450841903686523, 1.3513407707214355]","[-4.452304438018473e-06, 0.20798927545547485, 0.08502770960330963, 0.33009645342826843, 0.19989565014839172, 0.10352329909801483, -3.962522043821082e-08, 2.3076448738001965e-11]","[-0.008178333955508278, 0.525240299906517, 0.17418890802192458, 0.6416476222877048, 0.551949439763057, 0.33094425099684227, -0.004862057987356483, 0.0050178754898266955]"
552500,1.0741620063781738,"[5.336371759767644e-05, 1.7586017847061157, 2.228790521621704, 2.302786111831665, 2.30111026763916, 0.0019531183643266559, 1.098957227441133e-06, 5.587934559514451e-09]",0.25319257378578186,"[0.00494547700509429, 0.8945808410644531, 0.9781627058982849, 0.8898838758468628, 0.9581911563873291, 0.095533087849617, 2.5909708710969426e-05, 6.39379095446202e-07]","[0.01953247258064725, 3.533203315123015, 3.8633151489106354, 3.5146523554824523, 3.784436257589545, 0.3773139410101518, 0.00010233202468604314, 2.5252679645618683e-06]","[92.65753173828125, 0.5086886882781982, 0.43887603282928467, 0.38643792271614075, 0.4164038300514221, 48.91286087036133, 23.364028930664062, 41.01756286621094]","[1.2388054528855719e-05, 0.08964858949184418, 0.12973512709140778, 0.13137589395046234, 0.1607254296541214, 0.0013545833062380552, -4.8562519339157006e-08, -3.925216263134246e-10]","[0.009893363312910365, 0.3957973704158924, 0.5238362122755179, 0.5830843471495197, 0.6624932743001181, 0.05600166511111608, -0.007402658502383486, -0.002424678676561491]"
553000,1.0483359098434448,"[4.210320912534371e-05, 1.5435023307800293, 2.237513780593872, 2.303037643432617, 2.3023829460144043, 0.00020777243480551988, 1.4658943428003113e-06, 0.0]",0.3384016156196594,"[0.0022171176970005035, 0.921511173248291, 1.2554551362991333, 0.9036093950271606, 1.5460195541381836, 0.00372071354649961, 6.308950833044946e-05, 1.2249766534466744e-08]","[0.0065517349642100825, 2.7231287639123076, 3.7099560946250922, 2.6702277805988865, 4.568593891926938, 0.01099496389722158, 0.00018643382719944757, 3.6198900859370174e-08]","[52.6466064453125, 0.5970261096954346, 0.561093807220459, 0.39235544204711914, 0.6714867353439331, 17.906776428222656, 42.74662780761719, 1.224976658821106]","[-8.025896022445522e-06, 0.07710795104503632, 0.2550388276576996, 0.2605419456958771, 0.32344210147857666, 2.63285528490087e-06, -1.6869601893176878e-07, 6.411344545542708e-12]","[-0.010697255101730566, 0.24726698294838112, 0.6003059912404127, 0.8520488341474026, 0.618228667563757, 0.0020910688159515465, -0.00790160404497984, 0.0015466387146852389]"
553500,1.064120888710022,"[6.517598376376554e-05, 1.6852340698242188, 2.2253756523132324, 2.3007302284240723, 2.3013620376586914, 0.00019857748702634126, 9.36909032134281e-07, 2.477302132319892e-07]",0.2198338806629181,"[0.005673345178365707, 1.395469069480896, 0.8824531435966492, 0.7978970408439636, 1.0225929021835327, 0.004212567582726479, 2.2638463633484207e-05, 2.733770088525489e-05]","[0.02580741949902127, 6.347834397831679, 4.0141817127349775, 3.6295453568752567, 4.651661969027986, 0.0191625038416431, 0.00010297986627546669, 0.0001243561765948767]","[87.03321075439453, 0.8280565142631531, 0.39654120802879333, 0.34680163860321045, 0.4443424642086029, 21.21265411376953, 23.90774917602539, 106.07099914550781]","[3.4598509955685586e-05, 0.1759120523929596, 0.05837196856737137, 0.08831339329481125, 0.06399565935134888, -1.2180587873444892e-05, 6.772194183213287e-08, -5.673773273429106e-08]","[0.027741092556273838, 0.5734304545722206, 0.3008971393838329, 0.5034833246054929, 0.28467748317025565, -0.01315305818798922, 0.013607797128193867, -0.009440942734880685]"
554000,1.0532004833221436,"[1.6699217667337507e-05, 1.6042447090148926, 2.216770648956299, 2.2972471714019775, 2.3030641078948975, 0.004258620552718639, 1.31688545934594e-06, 0.0]",0.2939926087856293,"[0.0009613017318770289, 1.184843897819519, 1.5028620958328247, 1.1072697639465332, 0.8921014666557312, 0.45523393154144287, 2.7427897293819115e-05, 2.9921090050066823e-09]","[0.0032698159856732376, 4.030182604636405, 5.111904350386807, 3.766318372833385, 3.034435016379018, 1.548453661545573, 9.32945131073643e-05, 1.0177497377794418e-08]","[57.531219482421875, 0.7385680079460144, 0.6779510974884033, 0.4819985330104828, 0.38735416531562805, 106.89678955078125, 20.67088508605957, 0.29921090602874756]","[-3.973853836214403e-06, 0.17689459025859833, 0.29010865092277527, 0.08283230662345886, 0.11432631313800812, 0.027295367792248726, 8.833529818730312e-08, -2.753926644019633e-12]","[-0.014060985239972595, 0.5078284216870567, 0.656606437528271, 0.2544543632881146, 0.43590869603135596, 0.20394727792458672, 0.010954822694284803, -0.0031306790325639784]"
554500,1.051568865776062,"[1.109908498619916e-05, 1.567163109779358, 2.2361583709716797, 2.3016481399536133, 2.3071415424346924, 0.0004278714186511934, 1.1548370366654126e-06, 0.0]",0.2083388864994049,"[0.00046890488010831177, 1.5583813190460205, 1.0224676132202148, 0.7927042245864868, 1.3197132349014282, 0.018129706382751465, 2.9115250072209165e-05, 1.0025290819726251e-08]","[0.002250683432109306, 7.480030949721294, 4.907713727380104, 3.8048788582190634, 6.334454681388526, 0.08702027109472552, 0.00013974947529678925, 4.8120113283579864e-08]","[42.209136962890625, 0.9943963885307312, 0.4572429358959198, 0.34440723061561584, 0.5720122456550598, 42.37086486816406, 24.995126724243164, 1.0025290250778198]","[-1.1985058563368511e-06, 0.09761162102222443, 0.08147431910037994, 0.040119729936122894, 0.12803757190704346, -1.5470923244720325e-06, 2.1590886944977683e-07, 2.6595574700860602e-12]","[-0.012268319259991363, 0.3006474003504902, 0.3824730511518595, 0.24292739301846455, 0.46567992771255207, -0.0004095954486699453, 0.035594231444906345, 0.001273333194826353]"
555000,1.066676139831543,"[1.0339061191189103e-05, 1.7428808212280273, 2.1817712783813477, 2.3059449195861816, 2.3020811080932617, 0.0007204526336863637, 5.327156031853519e-07, 0.0]",0.2551993727684021,"[0.0005561435827985406, 0.9876412153244019, 1.383690595626831, 1.123531460762024, 0.9477554559707642, 0.023525556549429893, 1.823956517910119e-05, 1.0175901365983009e-07]","[0.0021792513702737454, 3.8700769700586357, 5.421998418791391, 4.4025635665713345, 3.7137844254455468, 0.09218500928989252, 7.14718260520723e-05, 3.9874319656803457e-07]","[53.738555908203125, 0.5666717290878296, 0.634205162525177, 0.4872325658798218, 0.41169506311416626, 32.653404235839844, 33.60795974731445, 10.175901412963867]","[-1.7109327927755658e-06, -0.07653822004795074, 0.26921921968460083, 0.13542452454566956, 0.1927560716867447, 0.0001538787328172475, -2.270089893841032e-09, 3.671245529801581e-10]","[-0.012054977866450432, -0.30366836442226586, 0.7624080430807333, 0.47231580550691316, 0.7969520113942675, 0.02563061884224138, -0.00048769575098493023, 0.014137119834091532]"
555500,1.0581905841827393,"[8.063218047027476e-06, 1.6530849933624268, 2.206138849258423, 2.3024778366088867, 2.301751136779785, 0.0020626126788556576, 1.3336456277102116e-06, 0.0]",0.258374959230423,"[0.00030409570899792016, 1.5564451217651367, 0.8181250691413879, 1.018031120300293, 0.7009613513946533, 0.11904607713222504, 5.9088812122354284e-05, 1.4175476792388508e-08]","[0.0011769550342791643, 6.023978199749124, 3.1664255374367403, 3.940130743832634, 2.712961633288637, 0.4607492826967718, 0.0002286940355921176, 5.486397302049146e-08]","[37.6672248840332, 0.9415396451950073, 0.37084025144577026, 0.4421458840370178, 0.3045339286327362, 57.715877532958984, 43.97648620605469, 1.4175477027893066]","[1.1703201607815572e-06, 0.34069496393203735, 0.06887449324131012, 0.13578100502490997, -0.013182416558265686, 0.0018916100962087512, 4.3923996884132066e-08, 2.27178928446925e-10]","[0.014895118871104165, 0.8471912863318047, 0.3258279190628778, 0.5162113433595011, -0.07278644977676442, 0.06149872518873937, 0.0028770417993717, 0.0620268819931691]"
556000,1.039465308189392,"[2.189356200688053e-05, 1.5799909830093384, 2.1256256103515625, 2.303752899169922, 2.305901527404785, 0.00042925606248900294, 4.1536932826602424e-07, 0.0]",0.30663344264030457,"[0.0013916376046836376, 1.3761581182479858, 1.246402382850647, 1.0999027490615845, 1.0007987022399902, 0.01701323874294758, 8.676267498231027e-06, 3.0045189447491794e-08]","[0.004538440402001728, 4.487958346612192, 4.064795973062649, 3.587028014918197, 3.263827629571293, 0.055483963511784674, 2.8295242109024282e-05, 9.798405936672802e-08]","[63.534759521484375, 0.8709911704063416, 0.5863696932792664, 0.4774395525455475, 0.43401622772216797, 39.63331604003906, 20.397022247314453, 3.004518985748291]","[7.840999387553893e-06, 0.19166772067546844, 0.17649699747562408, 0.21565839648246765, 0.1683998703956604, -3.8352489355020225e-05, 3.9344087099379976e-08, -9.877069995223309e-11]","[0.01837493219967876, 0.45421463450749694, 0.4618059584648469, 0.639429347947514, 0.5487512220907482, -0.0073516875778582855, 0.014788598577326867, -0.010720959755348602]"
556500,1.044249415397644,"[0.0003877027193084359, 1.548415184020996, 2.2326107025146484, 2.271467447280884, 2.3007760047912598, 0.0003380215202923864, 6.165345780573261e-07, 0.0]",0.24024584889411926,"[0.040223363786935806, 1.3060210943222046, 0.6641973853111267, 0.7130688428878784, 1.2693578004837036, 0.008841332048177719, 1.6811511159176007e-05, 7.084036468540944e-09]","[0.16742584303574368, 5.436185891801993, 2.7646570726133572, 2.968079765665965, 5.283578493974865, 0.03680118548926211, 6.9976281532278e-05, 2.9486613405183157e-08]","[103.74527740478516, 0.8434566855430603, 0.29749807715415955, 0.31392431259155273, 0.5517085790634155, 26.15534782409668, 26.832534790039062, 0.7084036469459534]","[-0.00018934569379780442, 0.1793106645345688, 0.018606526777148247, 0.03287991136312485, 0.23118209838867188, -4.52837412012741e-05, -2.7245697253874823e-08, -2.494430009769566e-11]","[-0.019593912006881434, 0.5714786841942902, 0.11660368035653203, 0.19193018639177303, 0.7580786275779002, -0.021319092106356657, -0.006745828267902092, -0.014656647469523472]"
557000,1.0724587440490723,"[2.9796454327879474e-05, 1.783590316772461, 2.1906776428222656, 2.3036117553710938, 2.3009982109069824, 0.000761557777877897, 9.629854957893258e-07, 3.7252898543727042e-09]",0.28342771530151367,"[0.0010992102324962616, 1.0795570611953735, 1.1340701580047607, 0.7302863001823425, 0.9954255223274231, 0.062308087944984436, 1.840159711719025e-05, 4.1485799329166184e-07]","[0.0038782736237594445, 3.808932588144841, 4.001267684066549, 2.5766227533727797, 3.512096624948897, 0.2198376678819161, 6.492518594243481e-05, 1.463717099262262e-06]","[36.87826156616211, 0.6052718758583069, 0.5176800489425659, 0.31701797246932983, 0.43260595202445984, 81.81554412841797, 18.91250991821289, 30.22580909729004]","[3.7121471905265935e-06, 0.18031089007854462, 0.15183588862419128, 0.14646978676319122, 0.16326136887073517, 0.0007688343175686896, -3.0906005576980533e-07, -2.2031758362128784e-10]","[0.011915221210367574, 0.5892967403730506, 0.47238075615310354, 0.7076403355575337, 0.5786718361864992, 0.043535748943549314, -0.05925773460587657, -0.0018737316015007706]"
557500,1.042860984802246,"[1.0882856258831453e-05, 1.5393171310424805, 2.1948137283325195, 2.303039073944092, 2.304961681365967, 0.000744724937248975, 6.966275805098121e-07, 0.0]",0.2826851010322571,"[0.0007694550440646708, 1.2960115671157837, 1.2228704690933228, 0.6924699544906616, 1.302085041999817, 0.02631560154259205, 2.2529862690134905e-05, 3.520865732298262e-08]","[0.002721951179085553, 4.584647589785414, 4.325910579043151, 2.449616028443056, 4.606132538450396, 0.09309157591432166, 7.969950523697403e-05, 1.245508065137291e-07]","[70.63850402832031, 0.8419392704963684, 0.557163655757904, 0.3006765842437744, 0.5649052858352661, 35.33552932739258, 31.883644104003906, 3.5208656787872314]","[2.3092495666787727e-06, 0.1472969502210617, 0.25531747937202454, 0.09856926649808884, 0.13800682127475739, 9.390604100190103e-05, 6.415466913267664e-08, -8.719704125415007e-11]","[0.010616581555754243, 0.40205175079230954, 0.7385793674239193, 0.5035442842724994, 0.37493698559692484, 0.012623428078595025, 0.010073184883950412, -0.008760912960882234]"
558000,1.0566141605377197,"[1.6919382687774487e-05, 1.6246355772018433, 2.222733497619629, 2.3015036582946777, 2.30373215675354, 0.0002904885041061789, 1.0952273896691622e-06, 0.0]",0.30160829424858093,"[0.0006863501621410251, 1.1730529069900513, 1.3983179330825806, 0.9206107258796692, 0.7183120250701904, 0.020295636728405952, 6.552883860422298e-05, 4.4001986054809095e-08]","[0.00227563424225776, 3.889325755820359, 4.6362051699085844, 3.052338889330795, 2.3816056745381435, 0.06729137465854504, 0.0002172647100686665, 1.458911670994808e-07]","[40.54194641113281, 0.722040593624115, 0.6290982961654663, 0.4000040292739868, 0.3118036389350891, 69.86485290527344, 59.2899169921875, 4.400198459625244]","[-5.653816060657846e-06, 0.1638827919960022, 0.35460802912712097, 0.09745699912309647, 0.11175481230020523, 4.346530113252811e-05, -3.083648536517103e-08, 2.572136947875947e-10]","[-0.027311946565118015, 0.46320418403795743, 0.8408128820758021, 0.3509891759311045, 0.5158338239916253, 0.007100627522646261, -0.001560231786491459, 0.019381104731246962]"
